batch,kernel_time,flops,utils,kernel_name
22872,17029.4,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22876,16974.4,158.27,0.95343,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22880,16815.4,159.8,0.96265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22884,16818.6,159.79,0.96259,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22888,16848.8,159.54,0.96108,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22892,17009.4,158.06,0.95217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22896,17128.6,156.98,0.94566,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22900,17203.2,156.33,0.94175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22904,17039.4,157.86,0.95096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22908,16875.8,159.42,0.96036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22912,16848.2,159.71,0.96211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22916,16892.6,159.32,0.95976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22920,17005.0,158.29,0.95355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22924,17108.2,157.36,0.94795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22928,17124.4,157.24,0.94723,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22932,17147.2,157.06,0.94614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22936,17135.8,157.19,0.94693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22940,16992.2,158.55,0.95512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22944,17027.2,158.25,0.95331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22948,17010.2,158.44,0.95446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22952,17054.2,158.05,0.95211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22956,17137.0,157.32,0.94771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22960,17138.6,157.33,0.94777,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22964,17199.2,156.8,0.94458,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22968,17012.2,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22972,17048.8,158.24,0.95325,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22976,17025.6,158.49,0.95476,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22980,17067.8,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22984,17077.8,158.06,0.95217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22988,17074.0,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22992,17061.8,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
22996,17121.6,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23000,17131.0,157.68,0.94988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23004,17085.8,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23008,16998.6,158.96,0.95759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23012,16932.2,159.61,0.96151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23016,17037.4,158.65,0.95572,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23020,17124.6,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23024,17138.2,157.77,0.95042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23028,17139.0,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23032,17139.4,157.82,0.95072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23036,17051.6,158.66,0.95578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23040,16983.8,159.32,0.95976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23044,17144.0,157.86,0.95096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23048,17189.4,157.47,0.94861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23052,17247.2,156.97,0.9456,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23056,17249.0,156.98,0.94566,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23060,17156.2,157.85,0.9509,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23064,17201.0,157.47,0.94861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23068,17134.6,158.11,0.95247,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23072,17180.4,157.71,0.95006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23076,17194.0,157.62,0.94952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23080,17151.8,158.03,0.95199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23084,17217.0,157.46,0.94855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23088,17216.0,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23092,17246.8,157.24,0.94723,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23096,17246.8,157.27,0.94741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23100,17130.4,158.37,0.95404,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23104,17144.8,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23108,17189.8,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23112,17199.8,157.81,0.95066,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23116,17208.2,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23120,17155.6,158.27,0.95343,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23124,17238.8,157.53,0.94898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23128,17193.0,157.98,0.95169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23132,17205.6,157.89,0.95114,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23136,17101.4,158.88,0.95711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23140,17164.0,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23144,17193.4,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23148,17200.6,158.05,0.95211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23152,17197.8,158.1,0.95241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23156,17143.2,158.63,0.9556,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23160,17166.0,158.45,0.95452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23164,17154.8,158.58,0.9553,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23168,17156.6,158.59,0.95536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23172,17245.0,157.8,0.9506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23176,17266.6,157.63,0.94958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23180,17357.0,156.84,0.94482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23184,17355.8,156.88,0.94506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23188,17237.8,157.98,0.95169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23192,17291.4,157.52,0.94892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23196,17242.4,157.99,0.95175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23200,17326.6,157.25,0.94729,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23204,17209.0,158.35,0.95392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23208,17319.0,157.37,0.94801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23212,17357.8,157.05,0.94608,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23216,17303.6,157.57,0.94922,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23220,17246.0,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23224,17258.8,158.03,0.95199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23228,17276.8,157.89,0.95114,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23232,17286.0,157.84,0.95084,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23236,17269.0,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23240,17333.8,157.46,0.94855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23244,17333.4,157.49,0.94873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23248,17328.0,157.56,0.94916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23252,17268.2,158.14,0.95265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23256,17251.6,158.32,0.95373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23260,17268.4,158.19,0.95295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23264,17267.0,158.23,0.95319,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23268,17356.8,157.44,0.94843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23272,17279.6,158.17,0.95283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23276,17297.0,158.04,0.95205,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23280,17304.6,157.99,0.95175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23284,17356.2,157.55,0.9491,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23288,17211.8,158.9,0.95723,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23292,17267.0,158.42,0.95434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23296,17262.4,158.49,0.95476,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23300,17313.8,158.05,0.95211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23304,17422.6,157.09,0.94633,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23308,17388.2,157.42,0.94831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23312,17417.6,157.18,0.94687,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23316,17354.4,157.78,0.95048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23320,17371.0,157.66,0.94976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23324,17411.4,157.32,0.94771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23328,17368.2,157.74,0.95024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23332,17379.0,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23336,17405.0,157.46,0.94855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23340,17417.8,157.37,0.94801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23344,17377.4,157.76,0.95036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23348,17387.8,157.7,0.95,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23352,17413.0,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23356,17394.2,157.69,0.94994,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23360,17324.6,158.35,0.95392,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23364,17458.0,157.17,0.94681,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23368,17414.4,157.59,0.94934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23372,17396.6,157.78,0.95048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23376,17386.0,157.9,0.9512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23380,17407.0,157.74,0.95024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23384,17392.6,157.9,0.9512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23388,17382.0,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23392,17395.6,157.92,0.95133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23396,17436.8,157.58,0.94928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23400,17396.4,157.97,0.95163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23404,17271.8,159.14,0.95867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23408,17413.4,157.87,0.95102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23412,17422.0,157.82,0.95072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23416,17353.6,158.47,0.95464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23420,17397.6,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23424,17440.2,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23428,17411.4,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23432,17349.6,158.61,0.95548,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23436,17436.0,157.85,0.9509,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23440,17345.0,158.71,0.95608,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23444,17288.8,159.25,0.95934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23448,17436.8,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23452,17413.6,158.16,0.95277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23456,17377.4,158.52,0.95494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23460,17340.4,158.89,0.95717,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23464,17415.4,158.23,0.95319,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23468,17412.6,158.28,0.95349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23472,17307.2,159.27,0.95946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23476,17406.2,158.39,0.95416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23480,17171.6,160.59,0.96741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23484,17269.0,159.71,0.96211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23488,17177.4,160.59,0.96741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23492,17045.0,161.86,0.97506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23496,16998.0,162.34,0.97795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23500,16993.6,162.41,0.97837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23504,17321.0,159.36,0.96,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23508,17684.4,156.11,0.94042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23512,17833.0,154.84,0.93277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23516,17771.0,155.41,0.9362,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23520,17374.6,158.98,0.95771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23524,17178.4,160.82,0.9688,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23528,17071.8,161.85,0.975,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23532,17215.4,160.53,0.96705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23536,17429.2,158.59,0.95536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23540,17657.8,156.56,0.94313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23544,17700.4,156.21,0.94102,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23548,17660.8,156.59,0.94331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23552,17362.8,159.3,0.95964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23556,17209.8,160.75,0.96837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23560,17194.4,160.92,0.9694,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23564,17444.6,158.64,0.95566,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23568,17627.6,157.02,0.9459,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23572,17691.0,156.48,0.94265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23576,17776.8,155.75,0.93825,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23580,17596.8,157.37,0.94801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23584,17403.4,159.15,0.95873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23588,17211.8,160.95,0.96958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23592,17319.8,159.97,0.96367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23596,17461.4,158.7,0.95602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23600,17582.2,157.64,0.94964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23604,17648.6,157.07,0.9462,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23608,17719.4,156.47,0.94259,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23612,17540.6,158.09,0.95235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23616,17398.8,159.41,0.9603,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23620,17304.0,160.31,0.96572,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23624,17346.6,159.94,0.96349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23628,17496.6,158.6,0.95542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23632,17623.4,157.48,0.94867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23636,17643.8,157.33,0.94777,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23640,17628.8,157.49,0.94873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23644,17606.8,157.71,0.95006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23648,17414.8,159.48,0.96072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23652,17436.6,159.3,0.95964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23656,17427.0,159.42,0.96036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23660,17448.6,159.25,0.95934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23664,17595.6,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23668,17674.6,157.26,0.94735,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23672,17594.0,158.01,0.95187,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23676,17493.8,158.94,0.95747,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23680,17351.8,160.27,0.96548,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23684,17398.0,159.87,0.96307,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23688,17515.0,158.83,0.95681,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23692,17583.2,158.24,0.95325,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23696,17653.0,157.64,0.94964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23700,17713.6,157.13,0.94657,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23704,17679.4,157.46,0.94855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23708,17584.2,158.34,0.95386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23712,17564.4,158.55,0.95512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23716,17503.2,159.13,0.95861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23720,17608.4,158.2,0.95301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23724,17649.2,157.86,0.95096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23728,17637.4,158.0,0.95181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23732,17705.6,157.41,0.94825,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23736,17723.6,157.28,0.94747,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23740,17525.2,159.09,0.95837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23744,17490.2,159.43,0.96042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23748,17538.6,159.02,0.95795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23752,17584.6,158.63,0.9556,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23756,17664.4,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23760,17679.6,157.83,0.95078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23764,17693.4,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23768,17682.4,157.86,0.95096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23772,17490.6,159.62,0.96157,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23776,17527.6,159.31,0.9597,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23780,17611.0,158.58,0.9553,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23784,17575.8,158.92,0.95735,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23788,17652.4,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23792,17724.6,157.64,0.94964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23796,17657.6,158.27,0.95343,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23800,17608.2,158.74,0.95627,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23804,17515.2,159.61,0.96151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23808,17567.4,159.16,0.9588,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
23812,17718.8,157.83,0.95078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
